userID,songID,rating
101876,13859,5
101876,105421,4
101876,123176,4
101876,125557,5
101878,112023,1
101881,19299,5
101881,24427,5
101887,94535,2
101889,2263,1
101890,22763,3
101890,43267,3
101890,45934,3
101890,94604,5
101895,48731,5
101895,56660,5
101897,40712,3
101898,68572,4
101899,105433,2
101903,125557,5
101906,90409,5
101909,55622,1
101911,55622,5
101914,90409,4
101928,16548,3
101928,19670,2
101929,25182,5
101930,28985,4
101932,105433,3
101932,120147,2
101935,16548,1
101935,79622,1
101939,113954,3
101954,3785,5
101954,40712,5
101954,62954,5
101959,22763,5
101959,60888,5
101961,22763,5
101964,68572,2
101964,132189,3
101970,24427,1
101978,16548,2
101978,22763,4
101978,55622,2
101978,91266,3
101984,92881,5
101989,28985,3
101990,22763,1
101990,43827,1
101991,71582,5
101994,86341,1
102000,8063,3
102000,45026,2
102003,52611,5
102010,25182,1
102017,68572,5
102017,92881,5
102022,55240,5
102026,91266,2
102026,120147,3
102028,22763,4
102029,19299,5
102030,25182,5
102030,40712,4
102030,90409,4
102034,105433,4
102038,13859,5
102044,2263,1
102044,86341,1
102048,16548,1
102048,72017,1
102057,40712,2
102058,12709,4
102058,45026,1
102058,120147,1
102059,52611,5
102064,105421,3
102066,8063,1
102069,113954,5
102077,123176,5
102077,134732,2
102086,55240,5
102095,86341,5
102100,86341,1
102105,2726,3
102110,134732,2
102114,72309,4
102115,54042,1
102115,72309,1
102115,131048,1
102118,105421,1
102122,74640,3
102129,91266,5
102130,123176,1
102132,92881,4
102132,94604,1
102133,62954,5
102134,119103,5
102134,126757,5
102137,2263,4
102137,94535,4
102138,120147,1
102146,92881,4
102152,16548,5
102152,72017,4
102157,123176,5
102158,16548,3
102160,72017,1
102160,105433,2
102165,42781,5
102168,19670,2
102168,36561,4
102168,125557,5
102169,3785,3
102169,25182,3
102169,68572,2
102169,105433,4
102175,62954,5
102177,48731,1
102181,45934,5
102181,74640,4
102188,2263,2
102192,42781,5
102199,42906,1
102204,36561,3
102204,120147,4
102209,13859,3
102211,55622,2
102211,60465,1
102212,113954,1
102213,22763,4
102214,68572,1
102216,36561,3
102220,28985,1
102225,74640,4
102231,28985,1
102234,113954,4
102235,126757,5
102241,60888,4
102241,72309,4
102242,19670,3
102250,86341,5
102250,120147,1
102256,55622,1
102257,74640,5
102264,68572,5
102266,2263,5
102266,55240,5
102266,122065,5
102270,105421,5
102270,120147,5
102272,60465,5
102274,16548,3
102276,13859,4
102276,92881,4
102276,131048,3
102276,134732,4
102277,55622,5
102278,13859,1
102278,119103,1
102278,122065,1
102289,55622,5
102291,40712,5
102292,17029,2
102292,72017,3
102292,105421,2
102297,24427,5
102300,2263,5
102300,74640,5
102300,90409,1
102300,94535,1
102300,131048,1
102313,2726,3
102313,22763,4
102315,36561,5
102315,40712,5
102315,68572,5
102321,43827,5
102321,79622,5
102321,90409,5
102326,126757,5
102331,16548,3
102332,3785,5
102332,105421,5
102338,126757,5
102339,2726,5
102339,120147,3
102344,122065,1
102345,60888,5
102345,131048,4
102348,56660,3
102350,28985,4
102355,2726,2
102355,19670,2
102355,74640,3
102355,94604,3
102356,86341,5
102356,119103,5
102357,86341,4
102357,105433,3
102358,54042,2
102361,91266,5
102362,28985,4
102369,40712,4
102372,120147,5
102374,42781,1
102376,3785,5
102379,43267,4
102379,90409,3
102381,2263,5
102381,71582,5
102384,54042,1
102385,55240,4
102386,72309,5
102392,94604,5
102393,43267,2
102395,43827,5
102396,19299,4
102402,45026,1
102402,105433,1
102403,134732,5
102407,36561,5
102409,92881,5
102409,122065,5
102412,3785,3
102412,86341,4
102416,86341,5
102419,19299,3
102419,55240,5
102419,90409,5
102422,125557,4
102425,42781,5
102428,105433,3
102429,105433,3
102433,36561,4
102434,43827,2
102444,43827,3
102457,123176,5
102461,126757,4
102476,22763,5
102476,55622,1
102476,56660,1
102476,134732,1
102477,72309,1
102484,60465,3
102484,105433,4
102488,86341,4
102497,74640,4
102502,74640,5
102503,125557,5
102504,42906,5
102508,43267,2
102521,72309,3
102524,8063,4
102528,55240,4
102534,105421,5
102539,105433,5
102543,56660,5
102551,72017,4
102554,28985,3
102555,72017,1
102573,68572,4
102574,74640,5
102574,86341,5
102577,45026,1
102580,17029,1
102585,13859,5
102592,72309,3
102592,125557,5
102594,22763,5
102597,52611,5
102598,92881,5
102607,45026,1
102607,60465,5
102608,105421,3
102615,2726,5
102615,8063,3
102615,42906,4
102615,119103,1
102616,13859,3
102616,120147,1
102619,126757,3
102621,16548,5
102624,60888,5
102624,72309,5
102628,119103,4
102633,132189,5
102634,43827,2
102634,72017,4
102634,105433,4
102634,132189,5
102639,12709,3
102640,13859,5
102642,134732,4
102644,55240,5
102645,45934,5
102646,72017,2
102650,43827,3
102650,54042,1
102650,90409,4
102657,24427,5
102658,48731,4
102660,45026,3
102660,71582,5
102660,86341,4
102660,113954,5
102666,19299,3
102669,2726,5
102669,112023,1
102670,120147,2
102674,8063,3
102675,92881,1
102676,68572,5
102679,17029,3
102683,113954,5
102685,16548,3
102689,45026,4
102689,60465,4
102690,48731,5
102691,71582,5
102691,120147,5
102695,25182,2
102695,105421,3
102697,71582,3
102698,122065,5
102714,71582,5
102717,12709,5
102726,48731,3
102728,43267,3
102736,55622,1
102736,72309,1
102739,2726,5
102740,28985,3
102740,79622,4
102745,24427,4
102746,94535,5
102747,94604,4
102748,105421,1
102749,112023,2
102750,79622,3
102751,43827,3
102751,56660,4
102759,131048,2
102761,72017,5
102761,123176,5
102774,56660,2
102774,134732,5
102776,16548,4
102782,56660,4
102783,8063,4
102789,8063,1
102792,113954,2
102793,112023,4
102796,48731,5
102796,105433,5
102800,43267,5
102800,86341,5
102803,125557,3
102807,132189,4
102808,131048,4
102809,62954,5
102810,13859,5
102810,24427,4
102810,45934,5
102815,112023,2
102817,40712,1
102818,2726,2
102820,90409,5
102821,86341,1
102822,71582,5
102828,8063,5
102829,45934,5
102829,52611,5
102836,92881,5
102842,132189,3
102844,94535,1
102847,52611,5
102850,3785,4
102852,123176,5
102862,16548,3
102869,2726,1
102878,74640,5
102886,48731,3
102887,24427,5
102889,92881,5
102894,13859,2
102894,105421,2
102897,43827,5
102901,45026,2
102904,43827,1
102904,55622,5
102907,71582,5
102914,112023,3
102914,119103,4
102915,68572,1
102916,72309,1
102917,126757,3
102920,126757,1
102921,2263,5
102923,45934,5
102923,113954,5
102931,45934,3
102931,120147,1
102937,25182,4
102937,72017,4
102943,56660,5
102944,3785,3
102944,19670,3
102951,54042,3
102953,90409,3
102954,55622,5
102954,134732,5
102957,55240,5
102965,123176,5
102969,94535,1
102969,119103,2
102969,134732,3
102972,72017,4
102975,12709,1
102982,16548,4
102986,19299,3
102988,36561,5
102990,79622,3
103001,22763,4
103001,43827,3
103004,19299,5
103014,8063,5
103014,105433,5
103022,16548,5
103029,52611,5
103031,74640,2
103033,22763,5
103033,42781,5
103033,105433,5
103034,113954,5
103040,13859,5
103040,17029,2
103041,24427,3
103044,112023,1
103050,72309,5
103050,132189,4
103050,134732,4
103053,42781,4
103054,54042,3
103055,16548,2
103055,28985,1
103056,48731,1
103058,42906,3
103065,94604,5
103075,71582,5
103085,42781,5
103086,13859,5
103087,2263,3
103092,12709,5
103097,19299,1
103097,55622,3
103097,134732,3
103100,40712,4
103100,55622,1
103100,131048,5
103103,105433,3
103106,13859,5
103112,112023,5
103113,16548,5
103113,55622,3
103113,72017,3
103115,19670,1
103116,62954,5
103120,72309,5
103122,60465,5
103122,105433,5
103126,123176,5
103133,68572,3
103133,86341,3
103134,72309,5
103137,22763,5
103138,8063,1
103138,12709,4
103138,123176,1
103139,105433,5
103142,2263,3
103142,71582,2
103143,60465,5
103150,91266,4
103151,36561,4
103151,54042,4
103153,2726,5
103153,17029,5
103153,119103,1
103162,126757,5
103167,122065,5
103168,13859,1
103168,122065,5
103172,112023,5
103177,19670,3
103182,74640,1
103185,94535,5
103189,54042,4
103194,94604,3
103195,131048,1
103198,16548,1
103202,42906,3
103206,8063,5
103206,13859,5
103207,43267,5
103208,43267,5
103208,91266,2
103208,120147,5
103213,62954,1
103222,12709,4
103222,13859,1
103222,17029,4
103231,126757,4
103237,120147,1
103239,90409,2
103244,52611,5
103253,24427,5
103260,43827,5
103268,72017,2
103268,79622,3
103274,43267,3
103280,19670,2
103286,56660,4
103290,45026,3
103291,13859,4
103291,55622,4
103295,132189,4
103296,134732,5
103300,94535,5
103304,2726,3
103310,12709,3
103310,125557,5
103312,22763,2
103312,54042,1
103312,62954,1
103313,72017,4
103317,43827,3
103318,123176,3
103319,8063,4
103320,48731,5
103323,112023,5
103325,131048,3
103325,134732,5
103327,19670,2
103327,28985,4
103331,131048,5
103337,90409,3
103339,55240,5
103341,113954,5
103344,19299,4
103344,22763,4
103344,56660,3
103344,94604,3
103345,86341,5
103348,16548,3
103348,60465,5
103348,123176,3
103355,3785,1
103355,19299,4
103355,72309,3
103355,105421,4
103362,16548,4
103362,72017,1
103362,86341,2
103362,94535,1
103363,22763,5
103371,122065,5
103371,123176,5
103372,71582,5
103379,8063,2
103380,132189,4
103382,16548,1
103382,79622,4
103389,55622,1
103391,43827,4
103392,16548,5
103392,55622,5
103392,72017,5
103397,72309,5
103397,119103,1
103400,12709,5
103403,60888,5
103405,68572,5
103405,122065,5
103406,90409,2
103408,122065,1
103409,120147,3
103412,8063,4
103415,60888,3
103415,125557,2
103416,45026,5
103423,22763,3
103424,42781,1
103427,105433,4
103429,120147,4
103430,25182,3
103430,40712,2
103432,60888,5
103434,55240,1
103436,113954,2
103441,48731,5
103442,42781,2
103443,94535,5
103454,16548,5
103455,25182,1
103458,2726,4
103458,42906,2
103473,22763,4
103473,55622,5
103473,56660,4
103477,131048,5
103481,8063,5
103481,22763,4
103481,68572,5
103483,55240,4
103484,62954,5
103485,45934,5
103489,43827,5
103489,55622,1
103492,19299,1
103492,25182,3
103492,94535,1
103495,90409,3
103495,134732,3
103496,126757,5
103498,8063,5
103499,13859,4
103499,16548,5
103501,134732,2
103510,134732,4
103512,28985,5
103518,92881,5
103519,22763,4
103519,24427,4
103520,92881,5
103521,24427,4
103523,71582,5
103526,71582,3
103527,8063,4
103529,60465,5
103535,122065,5
103536,120147,2
103537,90409,2
103539,2726,5
103540,22763,3
103540,43827,1
103544,3785,5
103544,45026,4
103544,134732,2
103557,90409,1
103563,43267,5
103563,122065,1
103565,105433,5
103566,126757,5
103567,42906,1
103568,24427,4
103569,132189,5
103571,43267,1
103571,48731,1
103572,13859,4
103573,2263,5
103576,62954,3
103577,55622,1
103579,134732,1
103582,13859,4
103582,60888,4
103582,79622,1
103582,123176,3
103584,25182,3
103584,54042,4
103584,56660,5
103588,105433,3
103592,68572,3
103598,55240,3
103598,122065,1
103607,55240,1
103607,90409,1
103609,24427,5
103613,17029,3
103613,24427,1
103613,120147,4
103614,86341,5
103617,2726,5
103620,25182,3
103620,60465,5
103625,56660,3
103627,19670,2
103632,19299,3
103634,2726,3
103634,13859,4
103634,55622,4
103636,55622,3
103637,42781,1
103642,17029,3
103647,54042,1
103651,56660,3
103651,86341,3
103655,16548,5
103657,42906,5
103661,43827,4
103664,122065,1
103665,55240,3
103667,60465,1
103673,36561,5
103673,126757,1
103674,25182,2
103674,123176,1
103679,105421,3
103689,13859,4
103689,132189,5
103698,105433,4
103702,90409,5
103702,123176,4
103716,120147,1
103718,2726,4
103720,12709,5
103725,56660,5
103728,42781,5
103740,2726,3
103740,40712,4
103740,86341,3
103740,105433,3
103744,56660,1
103748,36561,1
103755,25182,3
103755,55622,5
103761,2263,3
103761,60888,3
103764,123176,1
103768,43267,3
103769,105421,4
103773,92881,5
103774,60465,4
103774,105421,4
103784,131048,4
103786,16548,4
103788,42906,4
103788,94604,1
103800,42781,2
103802,134732,5
103803,72309,5
103807,42906,4
103814,40712,4
103836,91266,5
103839,22763,5
103840,105433,5
103841,131048,1
103843,131048,5
103844,119103,1
103846,112023,4
103848,24427,3
103850,22763,4
103850,90409,1
103856,62954,4
103860,71582,4
103860,105421,2
103863,94604,4
103865,105433,4
103866,42781,5
103868,42906,1
103873,17029,3
103880,72017,5
103881,12709,1
103881,19299,5
103885,122065,1
103900,2726,4
103906,68572,3
103911,17029,1
103915,122065,4
103918,19670,1
103918,22763,5
103918,28985,3
103918,72017,2
103920,54042,4
103925,2726,3
103926,8063,4
103928,24427,1
103934,60465,2
103935,2263,5
103942,36561,4
103951,16548,3
103951,43827,3
103955,17029,1
103956,123176,1
103956,134732,5
103957,72309,1
103957,131048,1
103959,55240,4
103960,132189,5
103965,42906,1
103967,2263,5
103969,42781,1
103969,62954,1
103973,24427,5
103974,19299,4
103974,91266,4
103979,55622,5
103982,36561,1
103982,90409,3
103986,16548,2
103989,42781,3
103991,13859,4
103991,22763,5
103995,45934,4
104002,43267,5
104002,54042,5
104004,24427,3
104004,56660,2
104005,60888,4
104005,72017,4
104005,123176,5
104006,2726,3
104012,90409,4
104012,94535,1
104012,132189,4
104015,42906,1
104015,134732,5
104019,45934,5
104023,19299,3
104023,60888,4
104026,94604,3
104038,71582,5
104039,68572,5
104042,12709,5
104042,72309,4
104045,90409,5
104047,3785,3
104051,43827,3
104055,56660,2
104055,132189,2
104058,19299,3
104064,55622,3
104066,43827,1
104067,3785,3
104070,125557,3
104070,131048,4
104079,45026,1
104086,25182,4
104091,12709,3
104091,25182,4
104091,42781,5
104091,105421,3
104094,43827,2
104095,40712,1
104102,2726,4
104102,113954,5
104103,2726,1
104103,94535,5
104103,119103,1
104105,45026,5
104107,28985,4
104108,8063,4
104108,52611,5
104109,24427,1
104114,19299,5
104122,125557,5
104126,92881,1
104128,45934,4
104131,72309,4
104136,125557,1
104137,90409,5
104139,25182,3
104141,43267,3
104149,105421,5
104151,2726,3
104151,52611,4
104152,123176,3
104153,113954,2
104153,126757,2
104154,2263,4
104159,120147,2
104160,123176,1
104166,72017,5
104169,42781,2
104170,13859,3
104170,72017,2
104171,36561,5
104173,2263,2
104173,55240,1
104175,56660,1
104180,25182,4
104180,90409,3
104181,3785,4
104182,119103,5
104185,48731,1
104190,43267,4
104192,68572,4
104194,3785,5
104200,55622,2
104200,72017,5
104200,131048,5
104201,16548,3
104202,71582,1
104209,2726,1
104211,42781,5
104211,72309,5
104217,126757,1
104218,56660,4
104219,8063,5
104220,13859,5
104229,43267,5
104232,19670,5
104232,22763,5
104232,42906,1
104235,2726,5
104235,91266,5
104239,132189,1
104246,17029,4
104246,55240,2
104246,71582,2
104246,123176,5
104248,25182,4
104248,92881,5
104257,19670,3
104259,48731,3
104262,120147,5
104263,17029,3
104270,60888,3
104271,56660,3
104271,134732,1
104275,12709,2
104275,54042,1
104277,48731,5
104280,113954,5
104285,74640,1
104286,105433,5
104292,56660,5
104292,90409,5
104292,120147,5
104293,68572,5
104293,134732,5
104297,74640,5
104302,17029,5
104302,43267,5
104302,134732,5
104310,131048,2
104315,54042,1
104315,55622,2
104315,91266,3
104324,55622,1
104328,79622,3
104330,2726,3
104332,48731,1
104332,56660,5
104333,25182,5
104333,45026,1
104336,19299,2
104336,43827,5
104336,134732,4
104341,8063,2
104347,8063,2
104353,28985,5
104358,43267,4
104359,74640,1
104361,45934,1
104365,45026,2
104368,68572,2
104371,2263,5
104373,86341,5
104376,12709,1
104376,55622,2
104376,60888,2
104376,91266,1
104379,79622,2
104380,22763,1
104380,60465,4
104381,79622,3
104382,45934,3
104385,19670,3
104385,42781,2
104388,13859,4
104388,25182,4
104388,79622,5
104388,126757,5
104389,36561,5
104389,62954,5
104389,91266,3
104389,105421,5
104392,45026,1
104392,119103,3
104395,74640,1
104396,55622,1
104400,25182,1
104400,119103,4
104402,42781,3
104403,122065,5
104404,60888,1
104411,36561,5
104411,112023,5
104412,2263,4
104414,119103,1
104423,55240,3
104425,92881,5
104427,90409,1
104428,36561,3
104432,71582,5
104436,52611,3
104437,72017,3
104440,2726,5
104440,8063,5
104443,42781,4
104444,42781,5
104446,72017,1
104451,22763,5
104451,132189,5
104457,28985,5
104457,42781,5
104459,119103,5
104459,120147,1
104464,13859,4
104464,25182,4
104464,40712,3
104469,8063,5
104474,2726,5
104475,60465,5
104476,36561,1
104477,8063,4
104478,2726,3
104481,86341,3
104481,105433,4
104488,2263,5
104489,25182,4
104490,119103,4
104492,54042,2
104492,94604,3
104492,105421,2
104497,134732,2
104511,132189,3
104512,24427,3
104514,74640,4
104519,122065,5
104524,28985,1
104526,52611,5
104527,13859,5
104527,62954,2
104527,91266,1
104528,119103,1
104530,112023,2
104541,52611,5
104547,43267,5
104552,22763,3
104552,43827,2
104553,71582,5
104558,16548,3
104558,19670,4
104558,94604,5
104561,8063,5
104568,86341,1
104568,90409,4
104571,92881,5
104574,8063,4
104574,105433,3
104574,131048,3
104578,90409,5
104579,56660,5
104580,91266,1
104580,94535,1
104585,3785,2
104585,42906,2
104586,2726,5
104593,24427,5
104599,40712,1
104599,60465,1
104600,126757,4
104601,60465,2
104601,72017,4
104608,54042,5
104616,22763,3
104617,43267,5
104626,25182,3
104627,60465,3
104628,105433,5
104635,17029,3
104635,43267,3
104641,68572,5
104642,43827,5
104642,55622,5
104642,105421,4
104647,43827,5
104647,60888,5
104657,25182,4
104664,132189,2
104672,105421,1
104677,60465,5
104684,55240,5
104684,125557,3
104688,90409,1
104688,125557,1
104693,62954,5
104693,91266,5
104696,71582,5
104698,12709,5
104700,16548,5
104702,112023,5
104704,43267,2
104705,56660,4
104719,22763,5
104723,56660,4
104728,56660,1
104731,56660,1
104735,43827,1
104736,19670,2
104736,42781,4
104737,131048,3
104738,2263,5
104742,56660,5
104747,79622,4
104748,126757,5
104752,25182,5
104759,55240,4
104760,48731,5
104764,22763,3
104767,60465,5
104768,28985,1
104769,134732,5
104783,55622,1
104786,131048,4
104787,42906,3
104790,94604,2
104796,55622,5
104796,125557,5
104798,92881,3
104807,52611,5
104807,55240,4
104811,71582,3
104813,40712,2
104814,8063,3
104814,43827,4
104814,56660,4
104814,90409,3
104815,28985,5
104815,55240,2
104818,54042,1
104821,2726,3
104821,60888,1
104821,134732,1
104826,119103,1
104827,22763,1
104830,13859,4
104832,134732,1
104833,56660,4
104836,72309,1
104838,2726,1
104839,94604,4
104841,25182,1
104843,42781,4
104853,72017,5
104859,55240,5
104859,68572,5
104860,68572,5
104862,122065,3
104863,122065,2
104864,19299,4
104865,134732,5
104867,105421,1
104870,71582,5
104872,28985,1
104873,22763,3
104875,55622,2
104876,92881,1
104877,55240,4
104877,68572,4
104878,2726,5
104879,74640,5
104880,43827,2
104881,125557,5
104888,24427,4
104888,134732,3
104892,92881,5
104897,62954,3
104901,36561,1
104901,113954,4
104907,17029,2
104907,120147,1
104912,126757,5
104920,2263,5
104925,52611,4
104927,55240,4
104928,72309,1
104933,68572,5
104938,42781,5
104942,56660,3
104943,40712,3
104944,42781,3
104946,105433,4
104957,91266,4
104959,126757,5
104961,55622,2
104966,48731,4
104966,105433,5
104967,25182,4
104975,43827,1
104981,125557,5
104983,2726,4
104986,48731,3
104986,55240,5
104986,56660,5
104987,8063,5
104987,119103,1
104989,92881,5
104990,112023,5
104996,55240,5
104999,42906,5
105001,16548,4
105006,43827,5
105008,12709,2
105009,72017,2
105009,131048,4
105013,2263,2
105014,94604,3
105014,125557,2
105015,112023,5
105021,2726,3
105021,19299,4
105021,24427,4
105025,113954,5
105033,71582,5
105033,134732,1
105037,43827,5
105037,123176,4
105042,8063,1
105042,105421,2
105043,122065,1
105048,62954,3
105049,123176,5
105050,120147,5
105055,13859,4
105055,43827,5
105058,13859,5
105058,105433,5
105059,16548,5
105060,40712,1
105061,68572,5
105068,2726,2
105071,12709,4
105072,92881,1
105072,113954,4
105074,56660,5
105074,90409,3
105075,22763,1
105080,134732,5
105081,12709,1
105084,19299,1
105084,22763,4
105085,43827,2
105086,120147,5
105089,94604,3
105095,55240,4
105096,19299,5
105099,43827,4
105101,55240,3
105109,28985,2
105109,43827,5
105113,48731,1
105113,90409,1
105113,105421,1
105115,105421,4
105120,19670,5
105126,28985,1
105129,123176,5
105133,120147,2
105135,43827,2
105135,68572,5
105144,125557,1
105146,126757,5
105148,19299,3
105148,119103,3
105149,22763,3
105149,55622,3
105149,60888,3
105152,45026,1
105154,3785,1
105154,131048,4
105173,24427,4
105173,43827,4
105173,105421,4
105176,105433,4
105182,54042,1
105187,2726,5
105191,2726,1
105191,24427,5
105196,91266,2
105198,45026,5
105200,56660,1
105200,125557,1
105203,105421,4
105205,42906,4
105206,126757,3
105207,28985,1
105209,134732,3
105217,123176,5
105227,3785,5
105228,94604,5
105229,48731,3
105233,22763,5
105237,16548,4
105250,52611,5
105255,79622,5
105255,132189,4
105258,126757,5
105262,2263,1
105268,55622,1
105270,19299,3
105270,72017,3
105271,105421,5
105272,94535,3
105273,105433,2
105275,13859,5
105278,36561,5
105279,22763,4
105282,105433,5
105286,131048,5
105287,45934,4
105294,42906,5
105295,60888,1
105297,25182,1
105297,105433,5
105304,86341,5
105305,42906,1
105306,71582,5
105309,19299,5
105309,72017,1
105310,120147,5
105310,123176,4
105311,40712,3
105315,13859,5
105315,43267,5
105318,19670,4
105322,28985,4
105322,72309,3
105324,55240,4
105330,8063,3
105330,17029,5
105330,42906,3
105331,17029,4
105335,16548,5
105335,36561,5
105338,22763,1
105338,24427,5
105338,43267,5
105338,72309,5
105338,112023,1
105338,126757,5
105347,2726,5
105347,122065,2
105348,19299,5
105352,123176,1
105356,86341,3
105361,112023,5
105361,126757,5
105362,2726,3
105362,123176,5
105364,94604,1
105367,74640,1
105370,24427,5
105372,72017,3
105372,79622,3
105374,42781,5
105374,56660,5
105374,105433,4
105379,68572,5
105385,43267,4
105391,94604,1
105397,55240,4
105397,123176,4
105403,2726,4
105403,56660,5
105403,126757,5
105404,36561,5
105406,105433,5
105410,105433,5
105411,25182,3
105414,45934,4
105422,24427,5
105422,54042,1
105422,120147,1
105432,54042,1
105432,56660,1
105439,55240,3
105439,71582,3
105446,71582,5
105450,126757,3
105455,42781,3
105455,48731,3
105455,60465,1
105459,125557,5
105460,43267,1
105467,2263,5
105468,68572,4
105468,91266,4
105471,45934,3
105472,94604,5
105476,17029,1
105482,36561,3
105484,36561,2
105484,40712,5
105491,55622,4
105491,60465,4
105491,90409,5
105494,126757,5
105500,45934,2
105500,126757,1
105507,12709,3
105507,28985,3
105507,45934,4
105508,19299,3
105516,45026,5
105517,55240,5
105519,43267,4
105520,54042,1
105524,13859,5
105529,90409,2
105529,119103,1
105530,52611,5
105531,55622,3
105538,105421,5
105541,42781,5
105542,45026,5
105546,55240,3
105550,60888,5
105550,86341,3
105551,52611,5
105560,94535,4
105563,12709,3
105571,13859,5
105571,55622,2
105578,19299,5
105581,55240,5
105583,42781,5
105587,68572,5
105592,112023,1
105598,36561,4
105611,16548,2
105624,134732,1
105631,24427,1
105633,19299,4
105633,55622,4
105640,94604,4
105641,120147,5
105644,45026,1
105646,19299,3
105646,79622,3
105653,36561,1
105653,43267,5
105654,28985,4
105665,36561,3
105665,52611,3
105666,54042,1
105667,43267,5
105669,105421,2
105669,105433,4
105671,55622,2
105671,113954,5
105672,45934,5
105673,86341,2
105676,86341,3
105679,94535,2
105679,105433,5
105681,60888,1
105683,43267,5
105689,28985,1
105692,122065,1
105704,36561,5
105706,68572,5
105710,13859,5
105715,2263,3
105718,40712,5
105721,55622,1
105722,25182,4
105728,48731,2
105730,12709,2
105739,56660,1
105741,105421,2
105743,2726,2
105743,40712,5
105745,54042,1
105749,134732,4
105751,52611,1
105756,2263,1
105756,8063,5
105758,122065,5
105759,123176,3
105763,2726,2
105763,86341,4
105773,122065,5
105778,13859,1
105778,16548,2
105789,94604,1
105793,55622,5
105794,113954,1
105795,55240,4
105797,126757,4
105800,119103,2
105801,56660,5
105801,68572,5
105802,132189,1
105811,24427,5
105813,43267,1
105817,22763,4
105817,68572,3
105826,60465,5
105831,74640,1
105834,55622,1
105834,56660,1
105835,134732,5
105839,68572,2
105843,56660,5
105847,134732,5
105848,42906,4
105848,91266,4
105849,92881,5
105849,105421,5
105850,36561,5
105850,86341,3
105857,52611,5
105863,72309,4
105867,132189,4
105868,105421,5
105872,120147,1
105875,45934,4
105883,122065,4
105886,86341,3
105887,45934,4
105891,113954,1
105892,2263,5
105899,119103,5
105904,120147,5
105905,2726,5
105915,94535,2
105923,22763,2
105924,19670,4
105924,28985,2
105925,55622,3
105927,105433,5
105930,13859,4
105932,105421,4
105934,43827,5
105939,132189,2
105941,113954,1
105943,45934,1
105943,74640,3
105944,13859,5
105944,55622,1
105944,79622,4
105950,60888,4
105950,132189,4
105951,16548,3
105951,90409,4
105952,3785,5
105954,19670,3
105960,17029,5
105964,48731,5
105964,90409,2
105965,3785,5
105965,45934,3
105975,19670,2
105975,55622,5
105975,56660,4
105981,36561,5
105983,119103,5
105985,42781,5
105985,134732,5
105993,2263,4
105994,28985,1
105996,55240,5
105996,71582,5
106002,92881,4
106003,68572,5
106006,42781,5
106011,8063,1
106011,122065,4
106019,134732,1
106021,42781,2
106021,79622,1
106021,105421,1
106025,36561,3
106025,86341,5
106029,60888,4
106033,62954,1
106035,19299,5
106041,55622,1
106041,86341,2
106043,132189,5
106053,62954,5
106056,17029,1
106060,126757,5
106064,43267,5
106068,131048,2
106069,45934,5
106069,120147,1
106071,8063,3
106071,22763,3
106077,40712,1
106094,28985,2
106115,42781,4
106117,13859,5
106117,48731,3
106117,123176,4
106117,134732,4
106123,22763,5
106126,56660,1
106129,22763,5
106129,24427,5
106132,19670,4
106133,71582,3
106137,105421,5
106140,132189,4
106149,25182,5
106151,90409,2
106161,36561,5
106162,122065,5
106165,3785,5
106165,22763,4
106165,43827,3
106165,94604,1
106167,60465,5
106171,43267,5
106173,92881,5
106177,62954,5
106177,92881,3
106180,16548,4
106182,45934,5
106183,54042,1
106187,60888,5
106189,131048,1
106190,72017,5
106191,22763,4
106191,120147,5
106192,105433,5
106193,19670,4
106193,22763,5
106196,86341,2
106200,52611,5
106200,112023,4
106204,112023,5
106208,79622,5
106217,56660,4
106219,55240,5
106220,19299,5
106220,131048,5
106221,52611,5
106223,43827,1
106228,74640,5
106238,113954,5
106240,112023,5
106241,36561,4
106241,43827,5
106247,19299,5
106247,79622,4
106250,42781,5
106251,56660,5
106252,68572,5
106257,125557,1
106259,22763,5
106261,52611,2
106264,48731,5
106265,94604,5
106266,72017,1
106266,131048,5
106267,36561,4
106269,40712,2
106272,122065,5
106277,126757,5
106279,94535,1
106280,62954,5
106281,113954,2
106282,3785,2
106282,22763,1
106282,62954,1
106282,105421,1
106288,72017,1
106299,71582,5
106305,92881,2
106311,60888,4
106315,45026,1
106323,24427,5
106327,36561,5
106327,40712,2
106336,112023,4
106338,68572,1
106338,105433,4
106338,123176,3
106342,22763,4
106345,2726,2
106351,2726,3
106352,94604,2
106356,22763,3
106365,62954,4
106386,24427,5
106389,72017,3
106390,45934,4
106392,105421,2
106401,43267,5
106401,71582,5
106403,2726,5
106403,28985,1
106408,55622,3
106408,79622,3
106420,52611,1
106421,55622,3
106422,90409,1
106428,62954,5
106429,45026,1
106429,90409,2
106429,126757,5
106431,120147,1
106435,132189,1
106448,134732,4
106455,125557,2
106458,55240,3
106459,13859,3
106461,72309,4
106461,79622,5
106463,2726,5
106463,113954,5
106467,2726,5
106467,68572,5
106467,72309,4
106470,16548,3
106470,60465,4
106473,79622,4
106477,72017,4
106480,131048,5
106482,55622,1
106483,79622,1
106488,86341,5
106502,60465,4
106503,2263,5
106504,45934,4
106509,25182,1
106509,134732,5
106511,42781,5
106513,42906,3
106516,79622,4
106522,2263,5
106522,60888,4
106522,119103,5
106523,17029,4
106523,36561,5
106525,16548,5
106538,13859,5
106538,105421,1
106538,123176,5
106539,131048,5
106540,60465,5
106541,13859,5
106551,2263,1
106553,54042,4
